case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp
case_6,Deliver Goods Services,Karen Clarens,2025-08-08 01:27:48.935471,2025-08-08 17:21:48.935471,2025-08-09 07:18:48.935471
case_28,Create Purchase Requisition,Nico Ojenbeer,2025-08-08 18:08:48.935471,2025-08-08 18:08:48.935471,2025-08-08 18:45:48.935471
case_18,Analyze Quotation comparison Map,Miu Hanwan,2025-08-08 08:23:48.935471,2025-08-08 19:02:48.935471,2025-08-08 19:21:48.935471
case_20,Create Request for Quotation Requester Manager,Maris Freeman,2025-08-07 19:19:48.935471,2025-08-08 19:08:48.935471,2025-08-08 19:08:48.935471
case_23,Choose best option,Christian Francois,2025-08-08 14:12:48.935471,2025-08-08 19:50:48.935471,2025-08-08 19:50:48.935471
case_10,Settle conditions with supplier,Francois de Perrier,2025-08-06 11:40:48.935471,2025-08-08 21:24:48.935471,2025-08-09 02:51:48.935471
case_27,Analyze Request for Quotation,Magdalena Predutta,2025-08-08 17:13:48.935471,2025-08-08 22:32:48.935471,2025-08-08 23:04:48.935471
case_22,Analyze Request for Quotation,Magdalena Predutta,2025-08-08 13:00:48.935471,2025-08-08 22:58:48.935471,2025-08-08 23:13:48.935471
case_18,Choose best option,Fjodor Kowalski,2025-08-08 19:21:48.935471,2025-08-08 23:15:48.935471,2025-08-08 23:15:48.935471
case_27,Send Request for Quotation to Supplier,Karel de Groot,2025-08-08 23:04:48.935471,2025-08-08 23:18:48.935471,2025-08-08 23:44:48.935471
case_15,Create Quotation comparison Map,Magdalena Predutta,2025-08-08 12:59:48.935471,2025-08-08 23:40:48.935471,2025-08-09 00:54:48.935471
case_14,Analyze Request for Quotation,Magdalena Predutta,2025-08-06 13:30:48.935471,2025-08-09 00:18:48.935471,2025-08-09 00:39:48.935471
case_28,Analyze Purchase Requisition,Francis Odell,2025-08-08 18:45:48.935471,2025-08-09 00:58:48.935471,2025-08-09 01:07:48.935471
case_20,Analyze Request for Quotation,Francois de Perrier,2025-08-08 19:08:48.935471,2025-08-09 01:40:48.935471,2025-08-09 02:05:48.935471
case_27,Create Quotation comparison Map,Francois de Perrier,2025-08-08 23:44:48.935471,2025-08-09 01:59:48.935471,2025-08-09 05:55:48.935471
case_15,Analyze Quotation comparison Map,Kim Passa,2025-08-09 00:54:48.935471,2025-08-09 02:31:48.935471,2025-08-09 02:51:48.935471
case_22,Send Request for Quotation to Supplier,Francois de Perrier,2025-08-08 23:13:48.935471,2025-08-09 02:38:48.935471,2025-08-09 03:04:48.935471
case_7,Release Purchase Order,Kim Passa,2025-08-08 18:05:48.935471,2025-08-09 02:56:48.935471,2025-08-09 02:56:48.935471
case_9,Amend Request for Quotation Requester Manager,Maris Freeman,2025-08-08 07:22:48.935471,2025-08-09 03:00:48.935471,2025-08-09 03:01:48.935471
case_9,Analyze Request for Quotation,Karel de Groot,2025-08-09 03:01:48.935471,2025-08-09 03:40:48.935471,2025-08-09 04:13:48.935471
case_14,Amend Request for Quotation Requester,Alberto Duport,2025-08-09 00:39:48.935471,2025-08-09 03:44:48.935471,2025-08-09 03:53:48.935471
case_10,Create Purchase Order,Magdalena Predutta,2025-08-09 02:51:48.935471,2025-08-09 04:26:48.935471,2025-08-09 04:34:48.935471
case_24,Create Purchase Order,Magdalena Predutta,2025-08-09 03:51:48.935471,2025-08-09 04:45:48.935471,2025-08-09 04:52:48.935471
case_25,Send Request for Quotation to Supplier,Karel de Groot,2025-08-07 22:29:48.935471,2025-08-09 05:24:48.935471,2025-08-09 05:48:48.935471
case_15,Choose best option,Tesca Lobes,2025-08-09 02:51:48.935471,2025-08-09 06:02:48.935471,2025-08-09 06:02:48.935471
case_20,Amend Request for Quotation Requester,Anne Olwada,2025-08-09 02:05:48.935471,2025-08-09 07:01:48.935471,2025-08-09 07:04:48.935471
case_28,Create Request for Quotation Requester,Anne Olwada,2025-08-09 01:07:48.935471,2025-08-09 08:23:48.935471,2025-08-09 08:27:48.935471
case_6,Release Purchase Order,Tesca Lobes,2025-08-09 07:18:48.935471,2025-08-09 09:53:48.935471,2025-08-09 09:53:48.935471
case_20,Analyze Request for Quotation,Francois de Perrier,2025-08-09 07:04:48.935471,2025-08-09 10:14:48.935471,2025-08-09 10:39:48.935471
case_3,Send Request for Quotation to Supplier,Francois de Perrier,2025-08-01 05:53:48.935471,2025-08-09 10:20:48.935471,2025-08-09 10:52:48.935471
case_6,Approve Purchase Order for payment,Magdalena Predutta,2025-08-09 09:53:48.935471,2025-08-09 10:39:48.935471,2025-08-09 10:39:48.935471
case_25,Create Quotation comparison Map,Francois de Perrier,2025-08-09 05:48:48.935471,2025-08-09 12:24:48.935471,2025-08-09 15:50:48.935471
case_27,Analyze Quotation comparison Map,Christian Francois,2025-08-09 05:55:48.935471,2025-08-09 12:29:48.935471,2025-08-09 12:55:48.935471
case_9,Send Request for Quotation to Supplier,Magdalena Predutta,2025-08-09 04:13:48.935471,2025-08-09 13:54:48.935471,2025-08-09 15:08:48.935471
case_20,Amend Request for Quotation Requester,Alberto Duport,2025-08-09 10:39:48.935471,2025-08-09 14:18:48.935471,2025-08-09 14:27:48.935471
case_10,Confirm Purchase Order,Sean Manney,2025-08-09 04:34:48.935471,2025-08-09 15:12:48.935471,2025-08-09 15:27:48.935471
case_28,Analyze Request for Quotation,Francois de Perrier,2025-08-09 08:27:48.935471,2025-08-09 15:28:48.935471,2025-08-09 15:55:48.935471
case_27,Choose best option,Fjodor Kowalski,2025-08-09 12:55:48.935471,2025-08-09 15:49:48.935471,2025-08-09 15:49:48.935471
case_26,Analyze Purchase Requisition,Heinz Gutschmidt,2025-08-07 13:57:48.935471,2025-08-09 18:08:48.935471,2025-08-09 18:17:48.935471
case_28,Send Request for Quotation to Supplier,Karel de Groot,2025-08-09 15:55:48.935471,2025-08-09 18:12:48.935471,2025-08-09 18:31:48.935471
case_20,Analyze Request for Quotation,Francois de Perrier,2025-08-09 14:27:48.935471,2025-08-09 18:34:48.935471,2025-08-09 18:42:48.935471
case_3,Create Quotation comparison Map,Francois de Perrier,2025-08-09 10:52:48.935471,2025-08-09 18:53:48.935471,2025-08-09 19:48:48.935471
case_9,Create Quotation comparison Map,Karel de Groot,2025-08-09 15:08:48.935471,2025-08-09 19:46:48.935471,2025-08-09 21:35:48.935471
case_1,Release Purchase Order,Christian Francois,2025-08-09 18:11:48.935471,2025-08-09 20:20:48.935471,2025-08-09 20:20:48.935471
case_27,Settle conditions with supplier,Karel de Groot,2025-08-09 15:49:48.935471,2025-08-09 20:40:48.935471,2025-08-10 05:28:48.935471
case_25,Analyze Quotation comparison Map,Kim Passa,2025-08-09 15:50:48.935471,2025-08-09 20:45:48.935471,2025-08-09 20:51:48.935471
case_9,Analyze Quotation comparison Map,Anne Olwada,2025-08-09 21:35:48.935471,2025-08-09 21:54:48.935471,2025-08-09 22:13:48.935471
case_25,Choose best option,Immanuel Karagianni,2025-08-09 20:51:48.935471,2025-08-09 22:29:48.935471,2025-08-09 22:29:48.935471
case_8,Deliver Goods Services,Kiu Kan,2025-08-08 07:30:48.935471,2025-08-09 22:49:48.935471,2025-08-10 20:40:48.935471
case_9,Choose best option,Tesca Lobes,2025-08-09 22:13:48.935471,2025-08-09 23:43:48.935471,2025-08-09 23:43:48.935471
case_3,Analyze Quotation comparison Map,Anne Olwada,2025-08-09 19:48:48.935471,2025-08-10 00:28:48.935471,2025-08-10 00:32:48.935471
case_26,Create Request for Quotation Requester,Esmana Liubiata,2025-08-09 18:17:48.935471,2025-08-10 01:17:48.935471,2025-08-10 01:24:48.935471
case_3,Choose best option,Tesca Lobes,2025-08-10 00:32:48.935471,2025-08-10 01:31:48.935471,2025-08-10 01:31:48.935471
case_4,Release Purchase Order,Fjodor Kowalski,2025-08-10 01:30:48.935471,2025-08-10 01:49:48.935471,2025-08-10 01:49:48.935471
case_29,Create Purchase Requisition,Tesca Lobes,2025-08-10 03:55:48.935471,2025-08-10 03:55:48.935471,2025-08-10 04:15:48.935471
case_3,Settle conditions with supplier,Karel de Groot,2025-08-10 01:31:48.935471,2025-08-10 04:18:48.935471,2025-08-10 09:48:48.935471
case_18,Settle conditions with supplier,Karel de Groot,2025-08-08 23:15:48.935471,2025-08-10 05:24:48.935471,2025-08-10 13:54:48.935471
case_26,Analyze Request for Quotation,Magdalena Predutta,2025-08-10 01:24:48.935471,2025-08-10 06:21:48.935471,2025-08-10 06:32:48.935471
case_27,Create Purchase Order,Francois de Perrier,2025-08-10 05:28:48.935471,2025-08-10 07:00:48.935471,2025-08-10 07:11:48.935471
case_4,Approve Purchase Order for payment,Francois de Perrier,2025-08-10 01:49:48.935471,2025-08-10 07:38:48.935471,2025-08-10 07:38:48.935471
case_28,Create Quotation comparison Map,Magdalena Predutta,2025-08-09 18:31:48.935471,2025-08-10 09:36:48.935471,2025-08-10 14:01:48.935471
case_15,Settle conditions with supplier,Magdalena Predutta,2025-08-09 06:02:48.935471,2025-08-10 10:04:48.935471,2025-08-10 23:46:48.935471
case_9,Settle conditions with supplier,Karel de Groot,2025-08-09 23:43:48.935471,2025-08-10 13:47:48.935471,2025-08-10 15:58:48.935471
case_28,Analyze Quotation comparison Map,Alberto Duport,2025-08-10 14:01:48.935471,2025-08-10 15:36:48.935471,2025-08-10 15:55:48.935471
case_14,Analyze Request for Quotation,Francois de Perrier,2025-08-09 03:53:48.935471,2025-08-10 17:10:48.935471,2025-08-10 17:26:48.935471
case_18,Create Purchase Order,Francois de Perrier,2025-08-10 13:54:48.935471,2025-08-10 18:01:48.935471,2025-08-10 18:12:48.935471
case_14,Amend Request for Quotation Requester,Nico Ojenbeer,2025-08-10 17:26:48.935471,2025-08-10 18:31:48.935471,2025-08-10 18:41:48.935471
case_7,Approve Purchase Order for payment,Magdalena Predutta,2025-08-09 02:56:48.935471,2025-08-10 18:47:48.935471,2025-08-10 18:47:48.935471
case_3,Create Purchase Order,Karel de Groot,2025-08-10 09:48:48.935471,2025-08-10 19:08:48.935471,2025-08-10 19:19:48.935471
case_30,Create Purchase Requisition,Tesca Lobes,2025-08-10 20:42:48.935471,2025-08-10 20:42:48.935471,2025-08-10 22:20:48.935471
case_29,Create Request for Quotation Requester Manager,Maris Freeman,2025-08-10 04:15:48.935471,2025-08-10 21:42:48.935471,2025-08-10 21:43:48.935471
case_30,Analyze Purchase Requisition,Francis Odell,2025-08-10 22:20:48.935471,2025-08-10 23:14:48.935471,2025-08-10 23:20:48.935471
case_8,Release Purchase Order,Esmana Liubiata,2025-08-10 20:40:48.935471,2025-08-10 23:17:48.935471,2025-08-10 23:17:48.935471
case_9,Create Purchase Order,Magdalena Predutta,2025-08-10 15:58:48.935471,2025-08-10 23:44:48.935471,2025-08-10 23:56:48.935471
case_29,Analyze Request for Quotation,Francois de Perrier,2025-08-10 21:43:48.935471,2025-08-10 23:50:48.935471,2025-08-11 00:05:48.935471
case_26,Send Request for Quotation to Supplier,Magdalena Predutta,2025-08-10 06:32:48.935471,2025-08-10 23:50:48.935471,2025-08-11 00:19:48.935471
case_31,Create Purchase Requisition,Fjodor Kowalski,2025-08-11 00:04:48.935471,2025-08-11 00:04:48.935471,2025-08-11 00:47:48.935471
case_32,Create Purchase Requisition,Miu Hanwan,2025-08-11 01:00:48.935471,2025-08-11 01:00:48.935471,2025-08-11 01:03:48.935471
case_30,Create Request for Quotation Requester,Nico Ojenbeer,2025-08-10 23:20:48.935471,2025-08-11 01:28:48.935471,2025-08-11 01:40:48.935471
case_33,Create Purchase Requisition,Kim Passa,2025-08-11 01:31:48.935471,2025-08-11 01:31:48.935471,2025-08-11 02:29:48.935471
case_16,Create Purchase Order,Francois de Perrier,2025-08-08 22:23:48.935471,2025-08-11 02:51:48.935471,2025-08-11 02:58:48.935471
case_34,Create Purchase Requisition,Alberto Duport,2025-08-11 03:55:48.935471,2025-08-11 03:55:48.935471,2025-08-11 04:08:48.935471
case_28,Choose best option,Tesca Lobes,2025-08-10 15:55:48.935471,2025-08-11 04:01:48.935471,2025-08-11 04:01:48.935471
case_3,Confirm Purchase Order,Kiu Kan,2025-08-10 19:19:48.935471,2025-08-11 04:18:48.935471,2025-08-11 04:44:48.935471
case_29,Amend Request for Quotation Requester Manager,Heinz Gutschmidt,2025-08-11 00:05:48.935471,2025-08-11 04:59:48.935471,2025-08-11 06:16:48.935471
case_34,Create Request for Quotation Requester,Penn Osterwalder,2025-08-11 04:08:48.935471,2025-08-11 05:46:48.935471,2025-08-11 05:55:48.935471
case_32,Create Request for Quotation Requester,Immanuel Karagianni,2025-08-11 01:03:48.935471,2025-08-11 06:10:48.935471,2025-08-11 06:12:48.935471
case_35,Create Purchase Requisition,Alberto Duport,2025-08-11 07:32:48.935471,2025-08-11 07:32:48.935471,2025-08-11 07:39:48.935471
case_35,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2025-08-11 07:39:48.935471,2025-08-11 07:57:48.935471,2025-08-11 07:58:48.935471
case_9,Confirm Purchase Order,Karen Clarens,2025-08-10 23:56:48.935471,2025-08-11 08:13:48.935471,2025-08-11 08:16:48.935471
case_5,Deliver Goods Services,Sean Manney,2025-08-06 12:46:48.935471,2025-08-11 08:57:48.935471,2025-08-12 14:19:48.935471
case_36,Create Purchase Requisition,Kim Passa,2025-08-11 08:59:48.935471,2025-08-11 08:59:48.935471,2025-08-11 11:23:48.935471
case_6,Send invoice,Esmeralda Clay,2025-08-09 10:39:48.935471,2025-08-11 09:31:48.935471,2025-08-11 09:31:48.935471
case_3,Deliver Goods Services,Sean Manney,2025-08-11 04:44:48.935471,2025-08-11 09:50:48.935471,2025-08-12 19:04:48.935471
case_37,Create Purchase Requisition,Tesca Lobes,2025-08-11 10:04:48.935471,2025-08-11 10:04:48.935471,2025-08-11 10:24:48.935471
case_29,Analyze Request for Quotation,Karel de Groot,2025-08-11 06:16:48.935471,2025-08-11 11:10:48.935471,2025-08-11 11:25:48.935471
case_21,Analyze Request for Quotation,Karel de Groot,2025-08-07 09:41:48.935471,2025-08-11 11:24:48.935471,2025-08-11 11:50:48.935471
case_29,Send Request for Quotation to Supplier,Magdalena Predutta,2025-08-11 11:25:48.935471,2025-08-11 12:11:48.935471,2025-08-11 12:42:48.935471
case_37,Create Request for Quotation Requester Manager,Francis Odell,2025-08-11 10:24:48.935471,2025-08-11 12:17:48.935471,2025-08-11 12:20:48.935471
case_34,Analyze Request for Quotation,Francois de Perrier,2025-08-11 05:55:48.935471,2025-08-11 12:54:48.935471,2025-08-11 13:40:48.935471
case_6,Release Supplier's Invoice,Karalda Nimwada,2025-08-11 09:31:48.935471,2025-08-11 13:07:48.935471,2025-08-11 13:11:48.935471
case_34,Amend Request for Quotation Requester,Tesca Lobes,2025-08-11 13:40:48.935471,2025-08-11 13:42:48.935471,2025-08-11 13:48:48.935471
case_21,Amend Request for Quotation Requester,Alberto Duport,2025-08-11 11:50:48.935471,2025-08-11 14:15:48.935471,2025-08-11 14:30:48.935471
case_32,Analyze Request for Quotation,Karel de Groot,2025-08-11 06:12:48.935471,2025-08-11 17:32:48.935471,2025-08-11 17:54:48.935471
case_38,Create Purchase Requisition,Miu Hanwan,2025-08-11 17:41:48.935471,2025-08-11 17:41:48.935471,2025-08-11 18:07:48.935471
case_6,Settle dispute with supplier Financial Manager,Karalda Nimwada,2025-08-11 13:11:48.935471,2025-08-11 18:15:48.935471,2025-08-11 18:26:48.935471
case_4,Send invoice,Kiu Kan,2025-08-10 07:38:48.935471,2025-08-11 19:45:48.935471,2025-08-11 19:45:48.935471
case_6,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-08-11 18:26:48.935471,2025-08-11 19:59:48.935471,2025-08-11 19:59:48.935471
case_39,Create Purchase Requisition,Tesca Lobes,2025-08-11 20:52:48.935471,2025-08-11 20:52:48.935471,2025-08-11 22:49:48.935471
case_6,Pay invoice,Pedro Alvares,2025-08-11 19:59:48.935471,2025-08-11 21:35:48.935471,2025-08-11 21:39:48.935471
case_19,Analyze Request for Quotation,Francois de Perrier,2025-08-07 07:49:48.935471,2025-08-11 22:07:48.935471,2025-08-11 22:34:48.935471
case_4,Release Supplier's Invoice,Karalda Nimwada,2025-08-11 19:45:48.935471,2025-08-11 22:29:48.935471,2025-08-11 22:32:48.935471
case_36,Analyze Purchase Requisition,Francis Odell,2025-08-11 11:23:48.935471,2025-08-11 22:36:48.935471,2025-08-11 22:41:48.935471
case_35,Analyze Request for Quotation,Karel de Groot,2025-08-11 07:58:48.935471,2025-08-11 23:38:48.935471,2025-08-12 00:13:48.935471
case_4,Authorize Supplier's Invoice payment,Pedro Alvares,2025-08-11 22:32:48.935471,2025-08-12 00:40:48.935471,2025-08-12 00:40:48.935471
case_29,Create Quotation comparison Map,Magdalena Predutta,2025-08-11 12:42:48.935471,2025-08-12 00:40:48.935471,2025-08-12 07:37:48.935471
case_4,Pay invoice,Pedro Alvares,2025-08-12 00:40:48.935471,2025-08-12 00:57:48.935471,2025-08-12 01:04:48.935471
case_23,Settle conditions with supplier,Karel de Groot,2025-08-08 19:50:48.935471,2025-08-12 01:44:48.935471,2025-08-12 09:30:48.935471
case_7,Send invoice,Carmen Finacse,2025-08-10 18:47:48.935471,2025-08-12 01:59:48.935471,2025-08-12 01:59:48.935471
case_8,Settle dispute with supplier Purchasing Agent,Francois de Perrier,2025-08-10 23:17:48.935471,2025-08-12 02:22:48.935471,2025-08-12 12:12:48.935471
case_21,Analyze Request for Quotation,Francois de Perrier,2025-08-11 14:30:48.935471,2025-08-12 03:30:48.935471,2025-08-12 03:52:48.935471
case_7,Release Supplier's Invoice,Karalda Nimwada,2025-08-12 01:59:48.935471,2025-08-12 03:34:48.935471,2025-08-12 03:38:48.935471
case_7,Settle dispute with supplier Financial Manager,Pedro Alvares,2025-08-12 03:38:48.935471,2025-08-12 04:42:48.935471,2025-08-12 04:57:48.935471
case_7,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-08-12 04:57:48.935471,2025-08-12 04:57:48.935471,2025-08-12 04:57:48.935471
case_33,Analyze Purchase Requisition,Maris Freeman,2025-08-11 02:29:48.935471,2025-08-12 05:18:48.935471,2025-08-12 05:24:48.935471
case_11,Create Purchase Order,Karel de Groot,2025-08-08 23:36:48.935471,2025-08-12 06:05:48.935471,2025-08-12 06:12:48.935471
case_35,Send Request for Quotation to Supplier,Karel de Groot,2025-08-12 00:13:48.935471,2025-08-12 06:36:48.935471,2025-08-12 07:00:48.935471
case_2,Deliver Goods Services,Sean Manney,2025-08-06 13:03:48.935471,2025-08-12 07:05:48.935471,2025-08-12 20:56:48.935471
case_26,Create Quotation comparison Map,Francois de Perrier,2025-08-11 00:19:48.935471,2025-08-12 07:16:48.935471,2025-08-12 07:32:48.935471
case_33,Create Request for Quotation Requester Manager,Maris Freeman,2025-08-12 05:24:48.935471,2025-08-12 07:17:48.935471,2025-08-12 07:20:48.935471
case_32,Send Request for Quotation to Supplier,Karel de Groot,2025-08-11 17:54:48.935471,2025-08-12 07:34:48.935471,2025-08-12 07:44:48.935471
case_29,Analyze Quotation comparison Map,Immanuel Karagianni,2025-08-12 07:37:48.935471,2025-08-12 08:00:48.935471,2025-08-12 09:37:48.935471
case_26,Analyze Quotation comparison Map,Fjodor Kowalski,2025-08-12 07:32:48.935471,2025-08-12 08:35:48.935471,2025-08-12 08:58:48.935471
case_39,Analyze Purchase Requisition,Maris Freeman,2025-08-11 22:49:48.935471,2025-08-12 08:48:48.935471,2025-08-12 08:54:48.935471
case_7,Pay invoice,Karalda Nimwada,2025-08-12 04:57:48.935471,2025-08-12 09:07:48.935471,2025-08-12 09:13:48.935471
case_30,Analyze Request for Quotation,Francois de Perrier,2025-08-11 01:40:48.935471,2025-08-12 09:25:48.935471,2025-08-12 09:39:48.935471
case_23,Create Purchase Order,Francois de Perrier,2025-08-12 09:30:48.935471,2025-08-12 09:47:48.935471,2025-08-12 09:55:48.935471
case_10,Deliver Goods Services,Karen Clarens,2025-08-09 15:27:48.935471,2025-08-12 09:47:48.935471,2025-08-13 19:29:48.935471
case_35,Create Quotation comparison Map,Karel de Groot,2025-08-12 07:00:48.935471,2025-08-12 10:54:48.935471,2025-08-12 14:14:48.935471
case_23,Confirm Purchase Order,Karen Clarens,2025-08-12 09:55:48.935471,2025-08-12 11:57:48.935471,2025-08-12 11:58:48.935471
case_31,Create Request for Quotation Requester Manager,Maris Freeman,2025-08-11 00:47:48.935471,2025-08-12 12:02:48.935471,2025-08-12 12:05:48.935471
case_26,Choose best option,Penn Osterwalder,2025-08-12 08:58:48.935471,2025-08-12 12:17:48.935471,2025-08-12 12:17:48.935471
case_27,Confirm Purchase Order,Karen Clarens,2025-08-10 07:11:48.935471,2025-08-12 12:44:48.935471,2025-08-12 15:04:48.935471
